,latitude,longitude,incident_datetime,criminal_rate
29,37.73246457138539,-122.37959606426038,2018-09-30,0.0
30,37.78827973195545,-122.42359407328958,2018-09-30,0.021739130434782608
31,37.77283099431839,-122.39137353346597,2018-10-31,0.005434782608695652
32,37.708311265041836,-122.42008306742426,2018-10-31,0.006793478260869565
33,37.761134038275884,-122.48985330976524,2018-11-30,0.00815217391304348
34,37.74252073319404,-122.40430629342,2018-11-30,0.004076086956521739
35,37.80549664761133,-122.42200682265661,2018-12-31,0.009510869565217392
36,37.790159500031805,-122.40878610771277,2018-12-31,0.004076086956521739
37,37.78982993383692,-122.4188426535863,2018-12-31,0.0
38,37.7839325760642,-122.41259527758581,2019-01-31,0.00815217391304348
39,37.79659858716984,-122.40925145806479,2019-01-31,0.0
40,37.805618478961165,-122.41360416993442,2019-01-31,0.0
41,37.829449209812296,-122.37600341130535,2019-01-31,0.0
42,37.78330848665904,-122.43948038238113,2019-01-31,0.004076086956521739
43,37.7797953807373,-122.49116704585714,2019-01-31,0.004076086956521739
44,37.78589290013101,-122.41973873477666,2019-01-31,0.0
45,37.784896928156186,-122.39589570206874,2019-01-31,0.0
46,37.738843283983186,-122.42394878514354,2019-01-31,0.00815217391304348
47,37.7555682772331,-122.41656664194113,2019-01-31,0.004076086956521739
48,37.77527205930737,-122.4159081801724,2019-01-31,0.001358695652173913
49,37.776332975565595,-122.39403506751226,2019-01-31,0.0
50,37.79259308227565,-122.41940178531726,2019-01-31,0.005434782608695652
51,37.7245877050746,-122.43487038038079,2019-01-31,0.00815217391304348
52,37.80010428883815,-122.40424041878785,2019-01-31,0.009510869565217392
53,37.788222699672026,-122.42021043633935,2019-02-28,0.0
54,37.7143669576848,-122.41131582587983,2019-02-28,0.005434782608695652
55,37.708311265041836,-122.42008306742426,2019-02-28,0.0
56,37.777722750028566,-122.41640107183976,2019-02-28,0.00815217391304348
57,37.76817786907554,-122.41073071858334,2019-03-31,0.00815217391304348
58,37.78869399111178,-122.40522117345618,2019-03-31,0.033967391304347824
59,37.73927590153057,-122.40024641045045,2019-03-31,0.005434782608695652
60,37.780699048573226,-122.40392088280285,2019-03-31,0.0
61,37.77403085060099,-122.39557666155538,2019-04-30,0.012228260869565216
62,37.71350427378473,-122.41529083617453,2019-04-30,0.004076086956521739
63,37.77751171020645,-122.41804316781624,2019-05-31,0.004076086956521739
64,37.794859532228344,-122.40487561154785,2019-05-31,0.0
65,37.72694991292525,-122.47603947349434,2019-05-31,0.0
66,37.76398268102657,-122.43653487749596,2019-05-31,0.001358695652173913
67,37.800933742286496,-122.40524004740986,2019-05-31,0.0
68,37.77697602158848,-122.42968688476122,2019-05-31,0.004076086956521739
69,37.797181192100105,-122.44227928887537,2019-06-30,0.00815217391304348
70,37.749041286588366,-122.418135252796,2019-06-30,0.0
71,37.78574398866823,-122.4058310124795,2019-06-30,0.0
72,37.775558160382,-122.4186585835447,2019-06-30,0.004076086956521739
73,37.794859532228344,-122.40487561154785,2019-06-30,0.006793478260869565
74,37.79732719795753,-122.40855772394136,2019-06-30,0.001358695652173913
75,37.78289412114938,-122.42081700428415,2019-06-30,0.00815217391304348
76,37.75285240350464,-122.40818896891844,2019-06-30,0.006793478260869565
77,37.773466920607476,-122.39143433652146,2019-06-30,0.014945652173913044
78,37.775953228502786,-122.40884575063417,2019-06-30,0.005434782608695652
79,37.798571322794096,-122.40880813007246,2019-07-31,0.004076086956521739
80,37.780971182329765,-122.4087086749172,2019-07-31,0.009510869565217392
81,37.74252073319404,-122.40430629342,2019-07-31,0.009510869565217392
82,37.76499626872751,-122.42058060938771,2019-07-31,0.002717391304347826
83,37.7751608100771,-122.40363551943442,2019-08-31,0.006793478260869565
84,37.71547096305595,-122.4531577515376,2019-08-31,0.004076086956521739
85,37.74930406746458,-122.413770628689,2019-08-31,0.00815217391304348
86,37.77487657235751,-122.47468611543894,2019-09-30,0.0
87,37.789110174829865,-122.41701687926658,2019-09-30,0.0
88,37.73933839408545,-122.45042330933236,2019-09-30,0.00815217391304348
89,37.77397251992769,-122.43082471432069,2019-09-30,0.002717391304347826
90,37.76979784988983,-122.44857881825685,2019-09-30,0.00815217391304348
91,37.72694991292525,-122.47603947349434,2019-09-30,0.00815217391304348
92,37.79309708139333,-122.39650448774395,2019-09-30,0.0
93,37.75583251034902,-122.41219789356205,2019-09-30,0.001358695652173913
94,37.717665308375416,-122.44010660797265,2019-09-30,0.00815217391304348
95,37.77659524307914,-122.47803327896139,2019-09-30,0.00815217391304348
96,37.799693671684,-122.4225252159745,2019-10-31,0.00815217391304348
97,37.77871942789032,-122.4147412230519,2019-10-31,0.002717391304347826
98,37.7751608100771,-122.40363551943442,2019-10-31,0.00815217391304348
99,37.80549853211586,-122.44032809977274,2019-10-31,0.004076086956521739
100,37.772129661055054,-122.49383248064382,2019-10-31,0.006793478260869565
101,37.78776626438903,-122.4503032274633,2019-10-31,0.010869565217391304
102,37.749041286588366,-122.418135252796,2019-10-31,0.0
103,37.75170472967116,-122.42743741452496,2019-11-30,0.0
104,37.79997178026105,-122.45287369317045,2019-11-30,0.001358695652173913
105,37.764783451283925,-122.42410268505228,2019-11-30,0.0
106,37.79426362569207,-122.40630498702015,2019-12-31,0.0
107,37.788699045143865,-122.42030688368688,2019-12-31,0.006793478260869565
108,37.81068110753548,-122.47660232037586,2019-12-31,0.0
109,37.72072422316314,-122.44660865130832,2019-12-31,0.005434782608695652
110,37.78060675630406,-122.39052723477022,2019-12-31,0.0
111,37.82755942994956,-122.37389040520605,2020-01-31,0.004076086956521739
112,37.70888047149938,-122.42601572594602,2020-01-31,0.0
113,37.76257883049033,-122.42166247826907,2020-01-31,0.004076086956521739
114,37.744681182378415,-122.48118121642418,2020-01-31,0.004076086956521739
115,37.788699045143865,-122.42030688368688,2020-01-31,0.004076086956521739
116,37.79004420222155,-122.4323845430984,2020-01-31,0.00815217391304348
117,37.78242041771279,-122.4169829963755,2020-01-31,0.0
118,37.7839325760642,-122.41259527758581,2020-01-31,0.013586956521739132
119,37.78589292711297,-122.41214750780264,2020-01-31,0.001358695652173913
120,37.79115627201694,-122.41610032155329,2020-01-31,0.0
121,37.76209916032053,-122.41499861820773,2020-01-31,0.004076086956521739
122,37.73304593107423,-122.40969319628681,2020-01-31,0.0
123,37.78211941829001,-122.40725467595034,2020-01-31,0.0
124,37.773466920607476,-122.39143433652146,2020-01-31,0.0
125,37.770629853050906,-122.41247993630192,2020-01-31,0.0
126,37.7930136072549,-122.41611301730221,2020-01-31,0.004076086956521739
127,37.785491559268934,-122.40785252141461,2020-01-31,0.00815217391304348
128,37.72159985216247,-122.39074534279013,2020-01-31,0.0
129,37.75543693568604,-122.41874757531652,2020-01-31,0.0
130,37.73246551284282,-122.4012684187763,2020-01-31,0.0
131,37.72136662680842,-122.47366848820768,2020-01-31,0.004076086956521739
132,37.71369412498646,-122.4983570184546,2020-01-31,0.00815217391304348
133,37.74597422469076,-122.39704283791049,2020-01-31,0.00815217391304348
134,37.77189726490146,-122.43209230178827,2020-01-31,0.001358695652173913
135,37.71191455546749,-122.41600028103292,2020-01-31,0.004076086956521739
136,37.71892059330295,-122.47551225842139,2020-01-31,0.004076086956521739
137,37.73686374466345,-122.39766569621433,2020-01-31,0.004076086956521739
138,37.80231057832539,-122.40179364684063,2020-02-29,0.004076086956521739
139,37.768246024114525,-122.45335228997452,2020-02-29,0.004076086956521739
140,37.72120583892469,-122.48302284569624,2020-02-29,0.009510869565217392
141,37.78236056799206,-122.477374311978,2020-02-29,0.001358695652173913
142,37.78154661930716,-122.4028493598664,2020-02-29,0.002717391304347826
143,37.782558381546316,-122.43845230759969,2020-02-29,0.0
144,37.77874737106934,-122.42335402580974,2020-03-31,0.0
145,37.72003024220664,-122.4571583427735,2020-03-31,0.0
146,37.77831144810871,-122.48138064079004,2020-03-31,0.001358695652173913
147,37.79458821565897,-122.39658591411781,2020-03-31,0.0
148,37.78738363279434,-122.41329483164614,2020-03-31,0.00815217391304348
149,37.73488828105696,-122.41682358721202,2020-03-31,0.009510869565217392
150,37.77630014439043,-122.3900250407223,2020-03-31,0.004076086956521739
151,37.788222699672026,-122.42021043633935,2020-03-31,0.0
152,37.79473682446444,-122.40972157983978,2020-03-31,0.0
153,37.746775139448474,-122.41912130184564,2020-03-31,0.004076086956521739
154,37.76831934824594,-122.4192249331554,2020-04-30,0.006793478260869565
155,37.77999173926721,-122.41348740024354,2020-04-30,0.004076086956521739
156,37.7178761514803,-122.4716321803948,2020-04-30,0.0
157,37.73398838449738,-122.3857554857088,2020-04-30,0.0
158,37.780971182329765,-122.4087086749172,2020-04-30,0.00815217391304348
159,37.76875414311542,-122.42225815617911,2020-04-30,0.004076086956521739
160,37.71589586796954,-122.47444642932042,2020-04-30,0.001358695652173913
161,37.75044969361965,-122.4214375871418,2020-04-30,0.00815217391304348
162,37.78671265454312,-122.42833561454799,2020-04-30,0.004076086956521739
163,37.71347594663674,-122.43454112748964,2020-04-30,0.004076086956521739
164,37.77250653484488,-122.39393976805779,2020-04-30,0.0
165,37.763752329588236,-122.47278970662096,2020-04-30,0.0
166,37.73375974589532,-122.38469170531177,2020-04-30,0.009510869565217392
167,37.78817788964108,-122.41682715547994,2020-05-31,0.0
168,37.7751608100771,-122.40363551943442,2020-05-31,0.021739130434782608
169,37.72998041447379,-122.38885511785887,2020-05-31,0.001358695652173913
170,37.76252120215027,-122.39749499870008,2020-05-31,0.00815217391304348
171,37.7839325760642,-122.41259527758581,2020-05-31,0.00815217391304348
172,37.77250281646585,-122.42261969178954,2020-05-31,0.014945652173913044
173,37.782849407135444,-122.46656265346968,2020-06-30,0.0
174,37.745664594640424,-122.40897329299571,2020-06-30,0.00815217391304348
175,37.716375222088374,-122.4791854866057,2020-06-30,0.009510869565217392
176,37.74829828595545,-122.41148412989142,2020-06-30,0.006793478260869565
177,37.72308024149852,-122.45233156215446,2020-06-30,0.002717391304347826
178,37.781853290494546,-122.45214312550972,2020-06-30,0.002717391304347826
179,37.779090726308574,-122.46414497098554,2020-06-30,0.0
180,37.78016735141258,-122.49871432612791,2020-06-30,0.0
181,37.77021017395845,-122.44534499148274,2020-06-30,0.004076086956521739
182,37.78999553992629,-122.40253268056037,2020-07-31,0.0
183,37.7751608100771,-122.40363551943442,2020-07-31,0.012228260869565216
184,37.77717811601768,-122.42810097799503,2020-07-31,0.006793478260869565
185,37.78325923532804,-122.40270815508224,2020-07-31,0.0
186,37.78829319282882,-122.40840155198468,2020-07-31,0.00815217391304348
187,37.8056889904351,-122.43554519857366,2020-07-31,0.009510869565217392
188,37.75770485523657,-122.40775446504674,2020-07-31,0.001358695652173913
189,37.78672974391054,-122.41316144562205,2020-07-31,0.00815217391304348
190,37.74509802058553,-122.46460809087363,2020-07-31,0.001358695652173913
191,37.79413781092445,-122.40729400672151,2020-07-31,0.006793478260869565
192,37.731282902583615,-122.37993438140147,2020-07-31,0.0
193,37.76491737717617,-122.42188644715362,2020-07-31,0.001358695652173913
194,37.72547564939949,-122.39424349422065,2020-07-31,0.004076086956521739
195,37.79080542148883,-122.4036717726404,2020-07-31,0.009510869565217392
196,37.76939226074814,-122.43024736196624,2020-07-31,0.001358695652173913
197,37.71366308072168,-122.43689432895559,2020-07-31,0.00815217391304348
198,37.7367286511018,-122.3940928342111,2020-07-31,0.0
199,37.75170472967116,-122.42743741452496,2020-07-31,0.012228260869565216
200,37.74615712680034,-122.38717421937969,2020-08-31,0.0
201,37.75403353277125,-122.41532014157403,2020-08-31,0.004076086956521739
202,37.7269798312908,-122.3935701576956,2020-08-31,0.006793478260869565
203,37.709162205023596,-122.42289332760808,2020-08-31,0.0
204,37.79078805361173,-122.41903621239146,2020-08-31,0.004076086956521739
205,37.777977131485756,-122.39385728756909,2020-08-31,0.001358695652173913
206,37.77303929797831,-122.4306290861244,2020-08-31,0.00815217391304348
207,37.780971182329765,-122.4087086749172,2020-08-31,0.004076086956521739
208,37.76183585447031,-122.41935926843617,2020-08-31,0.0
209,37.805618478961165,-122.41360416993442,2020-08-31,0.001358695652173913
210,37.74388333564679,-122.38311822134833,2020-09-30,0.00815217391304348
211,37.73710637580877,-122.38809082672331,2020-09-30,0.00815217391304348
212,37.72159985216247,-122.39074534279013,2020-09-30,0.0
213,37.73306987628829,-122.3776486254886,2020-09-30,0.00815217391304348
214,37.71193343102876,-122.41876599574823,2020-09-30,0.001358695652173913
215,37.71561930309018,-122.46261521444511,2020-09-30,0.0
216,37.77089456426724,-122.48980436245726,2020-09-30,0.002717391304347826
217,37.72964683680824,-122.41392304981632,2020-09-30,0.0
218,37.7839325760642,-122.41259527758581,2020-09-30,0.013586956521739132
219,37.7339544743974,-122.42611453972481,2020-09-30,0.0
220,37.788968773950536,-122.42194037566323,2020-10-31,0.01766304347826087
221,37.7751608100771,-122.40363551943442,2020-10-31,0.00815217391304348
222,37.788699045143865,-122.42030688368688,2020-10-31,0.00815217391304348
223,37.80323671397795,-122.40974929497163,2020-10-31,0.0
224,37.77000760474354,-122.44693382058489,2020-10-31,0.010869565217391304
225,37.72702632354688,-122.41100774287894,2020-10-31,0.0
226,37.799419240998844,-122.43596078617807,2020-10-31,0.001358695652173913
227,37.794859532228344,-122.40487561154785,2020-10-31,0.004076086956521739
228,37.781587665481965,-122.40061307317757,2020-10-31,0.0
229,37.79071117362639,-122.43420315389132,2020-10-31,0.001358695652173913
230,37.72694991292525,-122.47603947349434,2020-11-30,0.0
231,37.78414101130419,-122.41095161908784,2020-11-30,0.01766304347826087
232,37.76389594265415,-122.46952196561261,2020-11-30,0.005434782608695652
233,37.72474884706181,-122.46023446371291,2020-11-30,0.0
234,37.7751608100771,-122.40363551943442,2020-11-30,0.01766304347826087
235,37.783826603385315,-122.45904455449617,2020-11-30,0.001358695652173913
236,37.7464014923889,-122.48452376591457,2020-11-30,0.004076086956521739
237,37.80372712877811,-122.42840027589088,2020-11-30,0.0
238,37.71905903668968,-122.38457148087929,2020-11-30,0.004076086956521739
239,37.796094568589005,-122.42010952520249,2020-11-30,0.001358695652173913
240,37.71753059977352,-122.48154283574766,2020-11-30,0.004076086956521739
241,37.79762756115917,-122.4086188468051,2020-11-30,0.002717391304347826
242,37.70825595933486,-122.45428112693693,2020-12-31,0.006793478260869565
243,37.790247403765534,-122.40055526483039,2020-12-31,0.01766304347826087
244,37.78461701418334,-122.44483134520704,2020-12-31,0.001358695652173913
245,37.749964501216276,-122.42950008687838,2020-12-31,0.00815217391304348
246,37.78728002558399,-122.42001957474174,2020-12-31,0.00815217391304348
247,37.77812569661714,-122.39184052639568,2020-12-31,0.0
248,37.74015348041543,-122.4358395774638,2020-12-31,0.0
249,37.74636177868099,-122.39105679712927,2020-12-31,0.009510869565217392
250,37.72668549769104,-122.41740965555509,2021-01-31,0.004076086956521739
251,37.74394224018153,-122.42266944640758,2021-01-31,0.0
252,37.768273652528386,-122.41998151324081,2021-01-31,0.0
253,37.7839325760642,-122.41259527758581,2021-01-31,0.00815217391304348
254,37.74550376390193,-122.50488579234397,2021-01-31,0.004076086956521739
255,37.80088675365464,-122.42782503384545,2021-01-31,0.006793478260869565
256,37.76398268102657,-122.43653487749596,2021-01-31,0.0
257,37.74312376235638,-122.40327519404315,2021-01-31,0.009510869565217392
258,37.781587665481965,-122.40061307317757,2021-01-31,0.0
259,37.75273902362426,-122.41006640763854,2021-01-31,0.012228260869565216
260,37.79240821940111,-122.39858783520201,2021-01-31,0.0
261,37.784960258586636,-122.41954785498713,2021-01-31,0.004076086956521739
262,37.77443666172332,-122.48432594148629,2021-01-31,0.0
263,37.8047903066652,-122.42017812719197,2021-01-31,0.001358695652173913
264,37.713246640206265,-122.41436981355349,2021-01-31,0.021739130434782608
265,37.77999173926721,-122.41348740024354,2021-01-31,0.0
266,37.737955394873,-122.38958738129647,2021-01-31,0.0
267,37.7984422945084,-122.40987875494628,2021-01-31,0.00815217391304348
268,37.76360876083487,-122.47605438021377,2021-01-31,0.004076086956521739
269,37.77271287298692,-122.44073514852575,2021-01-31,0.0
270,37.77517511962552,-122.45135765540239,2021-02-28,0.004076086956521739
271,37.779257970112454,-122.4268285575053,2021-02-28,0.006793478260869565
272,37.76978028589325,-122.42382147625192,2021-02-28,0.0
273,37.733928362276274,-122.41691183070925,2021-02-28,0.0
274,37.72097598590643,-122.39130649030375,2021-02-28,0.00815217391304348
275,37.76894423372636,-122.44335605613303,2021-02-28,0.0
276,37.753836586731786,-122.41859394629981,2021-02-28,0.006793478260869565
277,37.769867697086454,-122.42236482023111,2021-02-28,0.006793478260869565
278,37.79413781092445,-122.40729400672151,2021-02-28,0.005434782608695652
279,37.7797049027246,-122.40206565957504,2021-02-28,0.00815217391304348
280,37.74096192703731,-122.4015557018139,2021-02-28,0.00815217391304348
281,37.78922561367261,-122.40859504581255,2021-02-28,0.005434782608695652
282,37.73486418824088,-122.39726692327761,2021-02-28,0.0
283,37.80130371865117,-122.42453832626387,2021-02-28,0.0
284,37.799525267018154,-122.4164912582733,2021-03-31,0.0
285,37.76147820162165,-122.45195777007119,2021-03-31,0.0
286,37.76817786907554,-122.41073071858334,2021-03-31,0.009510869565217392
287,37.72419422572373,-122.40655319099005,2021-03-31,0.00815217391304348
288,37.77694147041582,-122.47043296591076,2021-03-31,0.009510869565217392
289,37.77283099431839,-122.39137353346597,2021-03-31,0.00815217391304348
290,37.7749277743343,-122.47356298534669,2021-03-31,0.0
291,37.78223057378371,-122.41029202788059,2021-03-31,0.00815217391304348
292,37.76505133632968,-122.41966897380142,2021-03-31,0.004076086956521739
293,37.79750494349097,-122.40204098389721,2021-04-30,0.00815217391304348
294,37.744681182378415,-122.48118121642418,2021-04-30,0.013586956521739132
295,37.78785557247169,-122.4421095262678,2021-04-30,0.0
296,37.76646479082014,-122.42328145664861,2021-04-30,0.0
297,37.769588944019304,-122.45021697673306,2021-04-30,0.0
298,37.71823153865495,-122.45816261377148,2021-04-30,0.004076086956521739
299,37.7751111795051,-122.42936586083005,2021-04-30,0.006793478260869565
300,37.76505133632968,-122.41966897380142,2021-04-30,0.0
301,37.79259308227565,-122.41940178531726,2021-04-30,0.00815217391304348
302,37.785167213738916,-122.41790141130261,2021-04-30,0.019021739130434784
303,37.79240821940111,-122.39858783520201,2021-04-30,0.01766304347826087
304,37.78910264940191,-122.40199747163395,2021-04-30,0.002717391304347826
305,37.79669105830072,-122.42360129831425,2021-04-30,0.0
306,37.78325923532804,-122.40270815508224,2021-04-30,0.00815217391304348
307,37.76800642408289,-122.42441169103962,2021-04-30,0.0
308,37.775787314614526,-122.39335512646646,2021-04-30,0.004076086956521739
309,37.77737328369181,-122.44167819391822,2021-04-30,0.00815217391304348
310,37.74239176061754,-122.40583815976386,2021-05-31,0.006793478260869565
311,37.76853738566884,-122.4156137824238,2021-05-31,0.00815217391304348
312,37.726599245111956,-122.40755640619919,2021-05-31,0.006793478260869565
313,37.76001342273663,-122.4228793855614,2021-05-31,0.004076086956521739
314,37.780971182329765,-122.4087086749172,2021-05-31,0.00815217391304348
315,37.77129635185078,-122.40542473566995,2021-05-31,0.006793478260869565
316,37.80109545463191,-122.42618004477822,2021-05-31,0.0
317,37.784448840613585,-122.41607173623363,2021-05-31,0.002717391304347826
318,37.7984422945084,-122.40987875494628,2021-05-31,0.010869565217391304
319,37.796417485008384,-122.40349671104279,2021-05-31,0.004076086956521739
320,37.73710637580877,-122.38809082672331,2021-05-31,0.016304347826086956
321,37.78952931651484,-122.41372838950014,2021-05-31,0.0
322,37.71428168276065,-122.46979824351703,2021-05-31,0.004076086956521739
323,37.80624124805435,-122.41878185632008,2021-05-31,0.00815217391304348
324,37.76606305964936,-122.42992612183986,2021-05-31,0.00815217391304348
325,37.73123178759346,-122.38772939117182,2021-05-31,0.006793478260869565
326,37.719298461387545,-122.43238518772584,2021-05-31,0.0
327,37.80727586975037,-122.41561643757444,2021-05-31,0.00815217391304348
328,37.76817786907554,-122.41073071858334,2021-05-31,0.004076086956521739
329,37.7114047751124,-122.43186692622665,2021-05-31,0.013586956521739132
330,37.77688352592902,-122.42297815011955,2021-05-31,0.002717391304347826
331,37.77375969975922,-122.40851633190513,2021-05-31,0.004076086956521739
332,37.7602353540718,-122.41920604493745,2021-05-31,0.006793478260869565
333,37.799066683554315,-122.42745729650008,2021-05-31,0.0
334,37.77749384266056,-122.41629170279316,2021-05-31,0.009510869565217392
335,37.78414101130419,-122.41095161908784,2021-06-30,0.0
336,37.777773070705116,-122.41600949683082,2021-06-30,0.0
337,37.79502734453366,-122.42158275659317,2021-06-30,0.006793478260869565
338,37.71456719746707,-122.44266152802234,2021-06-30,0.00815217391304348
339,37.7772998550869,-122.41969356688878,2021-06-30,0.0
340,37.75267525003251,-122.40033144039865,2021-06-30,0.009510869565217392
341,37.72364738330453,-122.46023066910844,2021-06-30,0.009510869565217392
342,37.723672363378036,-122.45513565981764,2021-06-30,0.0
343,37.75703540085026,-122.41890102956305,2021-06-30,0.002717391304347826
344,37.78589290013101,-122.41973873477666,2021-06-30,0.001358695652173913
345,37.781863337992526,-122.41386560526722,2021-06-30,0.0
346,37.76966186817882,-122.44964515771072,2021-06-30,0.002717391304347826
347,37.74388333564679,-122.38311822134833,2021-06-30,0.002717391304347826
348,37.76351475721804,-122.4781908269142,2021-06-30,0.0
349,37.804355945460976,-122.41605142464799,2021-06-30,0.00815217391304348
350,37.757883662734024,-122.38924822480189,2021-06-30,0.006793478260869565
351,37.78207306684549,-122.41222073683006,2021-06-30,0.00815217391304348
352,37.787245209374895,-122.4166386980169,2021-06-30,0.0
353,37.805494467998535,-122.40695663340361,2021-06-30,0.00815217391304348
354,37.7839325760642,-122.41259527758581,2021-06-30,0.00815217391304348
355,37.77745741894575,-122.4131576926893,2021-06-30,0.0
356,37.78962043718497,-122.42049344331697,2021-06-30,0.00815217391304348
357,37.78239164108496,-122.44730151526936,2021-06-30,0.00815217391304348
358,37.76929182433688,-122.49616067593702,2021-06-30,0.002717391304347826
359,37.78983697125977,-122.43402709034117,2021-06-30,0.0
360,37.763576332444025,-122.42857510738612,2021-06-30,0.00815217391304348
361,37.78817788964108,-122.41682715547994,2021-06-30,0.00815217391304348
362,37.77385630397913,-122.40528580238285,2021-06-30,0.00815217391304348
363,37.78795027159103,-122.43364712515255,2021-06-30,0.002717391304347826
364,37.77532094545078,-122.46494209192046,2021-06-30,0.009510869565217392
365,37.76817786907554,-122.41073071858334,2021-06-30,0.00815217391304348
366,37.73972349862644,-122.46699101513855,2021-06-30,0.006793478260869565
367,37.78094269193096,-122.49876969845259,2021-06-30,0.006793478260869565
368,37.779257970112454,-122.4268285575053,2021-06-30,0.004076086956521739
369,37.73721373583178,-122.42770734768459,2021-06-30,0.00815217391304348
370,37.76500219593699,-122.42048249299624,2021-06-30,0.002717391304347826
371,37.771863705465925,-122.41402670798057,2021-06-30,0.00815217391304348
372,37.78672974391054,-122.41316144562205,2021-06-30,0.00815217391304348
373,37.799066683554315,-122.42745729650008,2021-06-30,0.00815217391304348
374,37.767142180962104,-122.40667700592424,2021-06-30,0.00815217391304348
375,37.75889316324572,-122.44299139312999,2021-06-30,0.0
376,37.781160260651106,-122.46106282968253,2021-06-30,0.0
377,37.71234914596178,-122.41828342203627,2021-06-30,0.006793478260869565
378,37.78107768298222,-122.42382522763067,2021-06-30,0.00815217391304348
379,37.80748251193778,-122.41397500878728,2021-06-30,0.00815217391304348
380,37.801994861944884,-122.41961397441787,2021-06-30,0.002717391304347826
381,37.76705684499688,-122.47327983402523,2021-06-30,0.00815217391304348
382,37.797506948421855,-122.43220428969965,2021-06-30,0.0
383,37.77456496882312,-122.41262715459183,2021-06-30,0.006793478260869565
384,37.72206365179911,-122.40456537774492,2021-06-30,0.00815217391304348
385,37.74538901941569,-122.42001912851097,2021-06-30,0.0
386,37.77548653205515,-122.42269309431569,2021-06-30,0.00815217391304348
387,37.80423845407946,-122.43800453567651,2021-06-30,0.0
388,37.79067278294602,-122.41226618818563,2021-06-30,0.0
389,37.76853738566884,-122.4156137824238,2021-06-30,0.00815217391304348
390,37.784448840613585,-122.41607173623363,2021-06-30,0.006793478260869565
391,37.74475879541879,-122.42243884694496,2021-06-30,0.00815217391304348
392,37.7984422945084,-122.40987875494628,2021-06-30,0.009510869565217392
393,37.74482239913813,-122.47796682185754,2021-06-30,0.004076086956521739
394,37.77283099431839,-122.39137353346597,2021-06-30,0.00815217391304348
395,37.771369004996274,-122.42397338541623,2021-06-30,0.006793478260869565
396,37.79948981870344,-122.40901437837884,2021-06-30,0.009510869565217392
397,37.759829612490556,-122.42592030312977,2021-06-30,0.005434782608695652
398,37.82357442446163,-122.36374276695297,2021-06-30,0.009510869565217392
399,37.72805558896425,-122.4628881982926,2021-06-30,0.0
400,37.71321573252819,-122.40484243189002,2021-06-30,0.00815217391304348
401,37.78372378203807,-122.41424157409635,2021-06-30,0.014945652173913044
402,37.764645687155834,-122.42638170958058,2021-06-30,0.00815217391304348
403,37.792722753997076,-122.43966588742605,2021-06-30,0.004076086956521739
404,37.78049625961115,-122.43214039079034,2021-06-30,0.0
405,37.766662029418555,-122.43333190593823,2021-07-31,0.006793478260869565
406,37.754709279748035,-122.46566209371379,2021-07-31,0.009510869565217392
407,37.74817939136343,-122.41917060471224,2021-07-31,0.002717391304347826
408,37.77385630397913,-122.40528580238285,2021-07-31,0.009510869565217392
409,37.77737199450485,-122.39976258647586,2021-07-31,0.0
410,37.77717811601768,-122.42810097799503,2021-07-31,0.0
411,37.75254468277438,-122.39263938768424,2021-07-31,0.00815217391304348
412,37.74728631866501,-122.45917437674753,2021-07-31,0.0
413,37.77339820414022,-122.46588316416654,2021-07-31,0.004076086956521739
414,37.784944005025956,-122.4347299934904,2021-07-31,0.004076086956521739
415,37.77507596005672,-122.51129492624534,2021-07-31,0.00815217391304348
